Sample Index	Distance
105; 50;
111; 50;
120; 50;
133; 50;
138; 50;
140; 50;
141; 50;
143; 50;
148; 50;
152; 50;
153; 50;
154; 50;
156; 50;
157; 50;
165; 50;
167; 50;
170; 50;
172; 50;
179; 50;
182; 50;
191; 50;
199; 50;
206; 50;
208; 50;
209; 50;
220; 50;
226; 50;
229; 50;
230; 50;
232; 50;
240; 50;
243; 50;
250; 50;
252; 50;
258; 50;
263; 50;
264; 50;
270; 50;
276; 50;
280; 50;
286; 50;
288; 50;
294; 50;
296; 50;
297; 50;
299; 50;
303; 50;
305; 50;
313; 50;
314; 50;
318; 50;
319; 43;
320; 43;
323; 43;
325; 43;
326; 43;
327; 43;
331; 43;
333; 43;
335; 43;
341; 43;
352; 43;
354; 43;
366; 43;
368; 43;
370; 43;
379; 43;
0; 43;
5; 43;
10; 43;
12; 43;
16; 43;
18; 43;
26; 43;
33; 43;
43; 43;
45; 43;
47; 43;
52; 43;
55; 43;
59; 43;
68; 43;
74; 43;
77; 43;
78; 43;
79; 43;
84; 43;
86; 43;
87; 43;
90; 43;
91; 43;
96; 43;
98; 43;
101; 43;
105; 43;
111; 43;
120; 43;
133; 43;
138; 43;
140; 43;
141; 43;
143; 43;
148; 43;
152; 43;
153; 43;
154; 43;
156; 43;
157; 43;
165; 43;
167; 43;
170; 43;
172; 43;
179; 43;
182; 43;
191; 43;
199; 43;
206; 43;
208; 43;
209; 43;
220; 43;
226; 43;
229; 43;
230; 43;
232; 43;
240; 43;
243; 43;
250; 43;
252; 43;
258; 43;
263; 43;
264; 43;
270; 43;
276; 43;
280; 43;
286; 43;
288; 43;
294; 43;
296; 43;
297; 43;
299; 43;
303; 43;
305; 43;
313; 43;
314; 43;
318; 43;
319; 48;
320; 48;
323; 48;
325; 48;
326; 46;
327; 46;
331; 46;
333; 46;
335; 46;
341; 46;
352; 46;
354; 46;
366; 46;
368; 46;
370; 46;
379; 46;
0; 46;
5; 46;
10; 46;
12; 46;
16; 46;
18; 46;
26; 46;
33; 46;
43; 46;
45; 46;
47; 46;
52; 46;
55; 46;
59; 46;
68; 46;
74; 46;
77; 46;
78; 46;
79; 46;
84; 46;
86; 46;
87; 46;
90; 46;
91; 46;
96; 46;
98; 46;
101; 46;
105; 46;
111; 46;
120; 46;
133; 46;
138; 46;
140; 46;
141; 46;
143; 46;
148; 46;
152; 46;
153; 46;
154; 46;
156; 46;
157; 46;
165; 46;
167; 46;
170; 46;
172; 46;
179; 46;
182; 46;
191; 46;
199; 46;
206; 46;
208; 46;
209; 46;
220; 46;
226; 46;
229; 46;
230; 46;
232; 46;
240; 46;
243; 46;
250; 46;
252; 46;
258; 46;
263; 46;
264; 46;
270; 46;
276; 46;
280; 46;
286; 46;
288; 46;
294; 46;
296; 46;
297; 46;
299; 46;
303; 46;
305; 46;
313; 46;
314; 46;
318; 46;
319; 46;
320; 46;
323; 46;
325; 46;
326; 46;
327; 46;
331; 46;
333; 46;
335; 46;
341; 46;
352; 46;
354; 46;
366; 46;
368; 46;
370; 46;
379; 46;
0; 46;
5; 46;
10; 46;
12; 46;
16; 43;
18; 43;
26; 43;
33; 43;
43; 43;
45; 43;
47; 43;
52; 43;
55; 43;
59; 43;
68; 43;
74; 43;
77; 43;
78; 43;
79; 43;
84; 43;
86; 43;
87; 43;
90; 43;
91; 43;
96; 43;
98; 43;
101; 43;
105; 43;
111; 43;
120; 43;
133; 43;
138; 43;
140; 43;
141; 43;
143; 43;
148; 43;
152; 43;
153; 43;
154; 43;
156; 43;
157; 43;
165; 43;
167; 43;
170; 43;
172; 43;
179; 43;
182; 43;
191; 43;
199; 43;
206; 43;
208; 43;
209; 43;
220; 43;
226; 43;
229; 43;
230; 43;
232; 43;
240; 43;
243; 43;
250; 43;
252; 43;
258; 43;
263; 43;
264; 43;
270; 43;
276; 43;
280; 43;
286; 43;
288; 43;
294; 43;
296; 43;
297; 43;
299; 43;
303; 43;
305; 43;
313; 43;
314; 43;
318; 43;
319; 43;
320; 43;
323; 43;
325; 43;
326; 43;
327; 43;
331; 43;
333; 43;
335; 43;
341; 43;
352; 43;
354; 43;
366; 43;
368; 43;
370; 43;
379; 43;
0; 43;
5; 43;
10; 43;
12; 43;
16; 46;
18; 46;
26; 46;
33; 46;
43; 46;
45; 46;
47; 46;
52; 46;
55; 46;
59; 48;
68; 48;
74; 48;
77; 48;
78; 48;
79; 48;
84; 48;
86; 48;
87; 48;
90; 48;
91; 48;
96; 48;
98; 48;
101; 48;
105; 48;
111; 48;
120; 48;
133; 48;
138; 48;
140; 48;
141; 48;
143; 48;
148; 48;
152; 48;
153; 48;
154; 48;
156; 48;
157; 48;
165; 47;
167; 47;
170; 47;
172; 47;
179; 47;
182; 47;
191; 47;
199; 47;
206; 47;
208; 47;
209; 47;
220; 47;
226; 47;
229; 47;
230; 47;
232; 47;
240; 47;
243; 47;
250; 47;
252; 43;
258; 43;
263; 43;
264; 43;
270; 43;
276; 43;
280; 43;
286; 43;
288; 43;
294; 43;
296; 43;
297; 43;
299; 43;
303; 43;
305; 43;
313; 43;
314; 43;
318; 43;
319; 43;
320; 43;
323; 43;
325; 43;
326; 43;
327; 43;
331; 43;
333; 43;
335; 43;
341; 43;
352; 43;
354; 43;
366; 43;
368; 43;
370; 43;
379; 43;
0; 43;
5; 43;
10; 43;
12; 43;
16; 43;
18; 43;
26; 43;
33; 43;
43; 43;
45; 43;
47; 43;
52; 43;
55; 42;
59; 42;
68; 42;
74; 42;
77; 42;
78; 42;
79; 42;
84; 42;
86; 42;
87; 42;
90; 42;
91; 42;
96; 42;
98; 42;
101; 42;
105; 42;
111; 42;
120; 42;
133; 42;
138; 39;
140; 39;
141; 39;
143; 39;
148; 39;
152; 39;
153; 39;
154; 39;
156; 39;
157; 39;
165; 39;
167; 39;
170; 39;
172; 39;
179; 39;
182; 39;
191; 39;
199; 39;
206; 39;
208; 39;
209; 39;
220; 39;
226; 39;
229; 39;
230; 39;
232; 39;
240; 39;
243; 39;
250; 39;
252; 39;
258; 37;
263; 37;
264; 37;
270; 37;
276; 37;
280; 37;
286; 37;
288; 37;
294; 37;
296; 37;
297; 37;
299; 37;
303; 37;
305; 37;
313; 37;
314; 37;
318; 37;
319; 37;
320; 37;
323; 37;
325; 37;
326; 37;
327; 37;
331; 37;
333; 37;
335; 37;
341; 37;
352; 37;
354; 37;
366; 37;
368; 37;
370; 37;
379; 37;
0; 37;
5; 37;
10; 37;
12; 37;
16; 37;
18; 37;
26; 37;
33; 37;
43; 37;
45; 37;
47; 37;
52; 37;
55; 37;
59; 37;
68; 37;
74; 37;
77; 37;
78; 37;
79; 37;
84; 37;
86; 37;
87; 37;
90; 37;
91; 37;
96; 37;
98; 37;
101; 37;
105; 37;
111; 37;
120; 37;
133; 37;
138; 37;
140; 37;
141; 37;
143; 37;
148; 37;
152; 37;
153; 37;
154; 37;
156; 37;
157; 37;
165; 37;
167; 37;
170; 37;
172; 37;
179; 37;
182; 37;
191; 37;
199; 37;
206; 37;
208; 37;
209; 37;
220; 37;
226; 37;
229; 37;
230; 37;
232; 37;
240; 37;
243; 37;
250; 37;
252; 37;
258; 38;
263; 38;
264; 38;
270; 38;
276; 38;
280; 38;
286; 38;
288; 38;
294; 38;
296; 38;
297; 38;
299; 38;
303; 38;
305; 38;
313; 38;
314; 38;
318; 38;
319; 38;
320; 40;
323; 40;
325; 40;
326; 40;
327; 40;
331; 40;
333; 40;
335; 40;
341; 40;
352; 40;
354; 40;
366; 40;
368; 40;
370; 40;
379; 40;
0; 40;
5; 40;
10; 40;
12; 40;
16; 40;
18; 40;
26; 40;
33; 40;
43; 40;
45; 40;
47; 40;
52; 40;
55; 40;
59; 40;
68; 40;
74; 40;
77; 40;
78; 40;
79; 40;
84; 40;
86; 40;
87; 40;
90; 40;
91; 40;
96; 40;
98; 40;
101; 40;
105; 40;
111; 40;
120; 40;
133; 40;
138; 40;
140; 40;
141; 40;
143; 40;
148; 40;
152; 40;
153; 40;
154; 40;
156; 40;
157; 40;
165; 40;
167; 40;
170; 40;
172; 40;
179; 40;
182; 40;
191; 40;
199; 40;
206; 40;
208; 40;
209; 40;
220; 40;
226; 40;
229; 40;
230; 40;
232; 40;
240; 40;
243; 40;
250; 40;
252; 40;
258; 40;
263; 40;
264; 40;
270; 40;
276; 40;
280; 40;
286; 40;
288; 40;
294; 40;
296; 40;
297; 40;
299; 40;
303; 40;
305; 40;
313; 40;
314; 40;
318; 40;
319; 40;
320; 40;
323; 40;
325; 40;
326; 40;
327; 40;
331; 40;
333; 40;
335; 40;
341; 40;
352; 40;
354; 49;
366; 49;
368; 49;
370; 49;
379; 49;
0; 49;
5; 49;
10; 49;
12; 49;
16; 49;
18; 46;
26; 46;
33; 46;
43; 46;
45; 46;
47; 46;
52; 46;
55; 46;
59; 46;
68; 46;
74; 46;
77; 46;
78; 46;
79; 46;
84; 25;
86; 25;
87; 25;
90; 25;
91; 25;
96; 25;
98; 25;
101; 25;
105; 25;
111; 25;
120; 25;
133; 25;
138; 25;
140; 25;
141; 25;
143; 25;
148; 25;
152; 25;
153; 25;
154; 25;
156; 25;
157; 25;
165; 25;
167; 25;
170; 25;
172; 25;
179; 25;
182; 25;
191; 25;
199; 25;
206; 25;
208; 25;
209; 25;
220; 25;
226; 25;
229; 25;
230; 25;
232; 25;
240; 25;
243; 25;
250; 25;
252; 25;
258; 25;
263; 25;
264; 25;
270; 25;
276; 25;
280; 25;
286; 25;
288; 25;
294; 25;
296; 25;
297; 25;
299; 25;
303; 25;
305; 25;
313; 25;
314; 25;
318; 25;
319; 25;
320; 25;
323; 25;
325; 25;
326; 25;
327; 25;
331; 25;
333; 25;
335; 25;
341; 25;
352; 25;
354; 25;
366; 25;
368; 25;
370; 25;
379; 25;
0; 25;
5; 25;
10; 25;
12; 25;
16; 25;
18; 25;
26; 25;
33; 25;
43; 25;
45; 25;
47; 25;
52; 25;
55; 25;
59; 25;
68; 25;
74; 25;
77; 25;
78; 25;
79; 25;
84; 42;
86; 42;
87; 42;
90; 42;
91; 42;
96; 42;
98; 42;
101; 42;
105; 42;
111; 42;
120; 42;
133; 42;
138; 42;
140; 42;
141; 42;
143; 42;
148; 42;
152; 42;
153; 42;
154; 42;
156; 42;
157; 42;
165; 42;
167; 42;
170; 42;
172; 42;
179; 42;
182; 42;
191; 42;
199; 42;
206; 42;
208; 42;
209; 42;
220; 42;
226; 42;
229; 42;
230; 42;
232; 42;
240; 42;
243; 42;
250; 42;
252; 42;
258; 42;
263; 42;
264; 42;
270; 42;
276; 42;
280; 43;
286; 43;
288; 43;
294; 43;
296; 43;
297; 43;
299; 43;
303; 43;
305; 43;
313; 43;
314; 43;
318; 43;
319; 43;
320; 43;
323; 43;
325; 43;
326; 43;
327; 43;
331; 43;
333; 43;
335; 43;
341; 43;
352; 43;
354; 41;
366; 41;
368; 41;
370; 37;
379; 37;
0; 37;
5; 37;
10; 37;
12; 37;
16; 37;
18; 37;
26; 37;
33; 37;
43; 37;
45; 37;
47; 37;
52; 37;
55; 37;
59; 37;
68; 37;
74; 37;
77; 37;
78; 37;
79; 37;
84; 37;
86; 37;
87; 37;
90; 37;
91; 37;
96; 37;
98; 37;
101; 37;
105; 37;
111; 37;
120; 37;
133; 37;
138; 37;
140; 37;
141; 37;
143; 37;
148; 37;
152; 37;
153; 37;
154; 37;
156; 37;
157; 37;
165; 37;
167; 37;
170; 37;
172; 37;
179; 37;
182; 37;
191; 37;
199; 37;
206; 37;
208; 37;
209; 37;
220; 37;
226; 37;
229; 37;
230; 37;
232; 37;
240; 37;
243; 37;
250; 37;
252; 37;
258; 37;
263; 37;
264; 37;
270; 37;
276; 37;
280; 37;
286; 37;
288; 37;
294; 37;
296; 37;
297; 37;
299; 37;
303; 37;
305; 37;
313; 37;
314; 37;
318; 37;
319; 37;
320; 37;
323; 37;
325; 37;
326; 37;
327; 37;
331; 37;
333; 37;
335; 37;
341; 37;
352; 37;
354; 37;
366; 37;
368; 37;
370; 40;
379; 40;
0; 40;
5; 36;
10; 36;
12; 36;
16; 36;
18; 36;
26; 36;
33; 36;
43; 36;
45; 36;
47; 36;
52; 32;
55; 32;
59; 32;
68; 32;
74; 32;
77; 32;
78; 32;
79; 32;
84; 32;
86; 32;
87; 32;
90; 32;
91; 32;
96; 32;
98; 32;
101; 32;
105; 32;
111; 32;
120; 32;
133; 32;
138; 32;
140; 32;
141; 32;
143; 32;
148; 32;
152; 32;
153; 32;
154; 32;
156; 32;
157; 32;
165; 32;
167; 32;
170; 32;
172; 32;
179; 32;
182; 32;
191; 32;
199; 32;
206; 32;
208; 32;
209; 32;
220; 32;
226; 32;
229; 32;
230; 32;
232; 32;
240; 32;
243; 32;
250; 32;
252; 32;
258; 32;
263; 32;
264; 32;
270; 32;
276; 32;
280; 32;
286; 32;
288; 32;
294; 32;
296; 32;
297; 32;
299; 32;
303; 32;
305; 32;
313; 32;
314; 32;
318; 32;
319; 32;
320; 32;
323; 32;
325; 32;
326; 32;
327; 32;
331; 32;
333; 32;
335; 32;
341; 32;
352; 32;
354; 32;
366; 32;
368; 32;
370; 32;
379; 32;
0; 32;
5; 32;
10; 32;
12; 32;
16; 32;
18; 32;
26; 32;
33; 32;
43; 32;
45; 32;
47; 32;
52; 33;
55; 33;
59; 33;
68; 33;
74; 33;
77; 33;
78; 33;
79; 33;
84; 33;
86; 33;
87; 33;
90; 33;
91; 33;
96; 33;
98; 33;
101; 33;
105; 33;
111; 33;
120; 33;
133; 33;
138; 33;
140; 33;
141; 33;
143; 33;
148; 33;
152; 33;
153; 33;
154; 33;
156; 33;
157; 33;
165; 33;
167; 33;
170; 33;
172; 33;
179; 33;
182; 33;
191; 33;
199; 33;
206; 33;
208; 33;
209; 33;
220; 33;
226; 33;
229; 33;
230; 33;
232; 33;
240; 33;
243; 33;
250; 33;
252; 33;
258; 33;
263; 33;
264; 33;
270; 33;
276; 33;
280; 33;
286; 33;
288; 33;
294; 33;
296; 33;
297; 33;
299; 33;
303; 33;
305; 33;
313; 33;
314; 33;
318; 33;
319; 33;
320; 33;
323; 33;
325; 33;
326; 33;
327; 33;
331; 33;
333; 33;
335; 33;
341; 33;
352; 33;
354; 38;
366; 38;
368; 38;
370; 38;
379; 38;
0; 38;
5; 38;
10; 38;
12; 38;
16; 38;
18; 38;
26; 38;
33; 38;
43; 38;
45; 38;
47; 38;
52; 38;
55; 38;
59; 40;
68; 40;
74; 40;
77; 40;
78; 40;
79; 40;
84; 40;
86; 40;
87; 40;
90; 40;
91; 40;
96; 40;
98; 40;
101; 40;
105; 40;
111; 40;
120; 40;
133; 40;
138; 40;
140; 40;
141; 40;
143; 40;
148; 40;
152; 40;
153; 40;
154; 40;
156; 40;
157; 40;
165; 40;
167; 40;
170; 40;
172; 40;
179; 40;
182; 40;
191; 40;
199; 40;
206; 40;
208; 40;
209; 40;
220; 40;
226; 40;
229; 40;
230; 40;
232; 40;
240; 40;
243; 40;
250; 40;
252; 40;
258; 40;
263; 40;
264; 40;
270; 40;
276; 40;
280; 40;
286; 40;
288; 40;
294; 40;
296; 40;
297; 40;
299; 40;
303; 40;
305; 40;
313; 40;
314; 40;
318; 40;
319; 40;
320; 40;
323; 40;
325; 41;
326; 41;
327; 41;
331; 41;
333; 41;
335; 41;
341; 41;
352; 41;
354; 46;
366; 46;
368; 46;
370; 46;
379; 46;
0; 46;
5; 46;
10; 46;
12; 46;
16; 46;
18; 46;
26; 46;
33; 49;
43; 49;
45; 49;
47; 49;
52; 49;
55; 49;
59; 49;
68; 49;
74; 49;
77; 49;
78; 49;
79; 49;
84; 49;
86; 49;
87; 49;
90; 49;
91; 49;
96; 49;
98; 49;
101; 49;
105; 49;
111; 49;
120; 49;
133; 49;
138; 48;
140; 48;
141; 48;
143; 48;
148; 48;
152; 48;
153; 48;
154; 48;
156; 48;
157; 48;
165; 38;
167; 38;
170; 38;
172; 38;
179; 38;
182; 38;
191; 38;
199; 38;
206; 38;
208; 38;
209; 38;
220; 38;
226; 38;
229; 38;
230; 38;
232; 38;
240; 38;
243; 38;
250; 38;
252; 38;
258; 38;
263; 38;
264; 38;
270; 38;
276; 38;
280; 38;
286; 38;
288; 38;
294; 38;
296; 38;
297; 38;
299; 38;
303; 38;
305; 38;
313; 38;
314; 38;
318; 38;
319; 38;
320; 38;
323; 38;
325; 38;
326; 38;
327; 38;
331; 38;
333; 38;
335; 38;
341; 38;
352; 38;
354; 38;
366; 38;
368; 38;
370; 38;
379; 38;
0; 38;
5; 38;
10; 38;
12; 38;
16; 38;
18; 38;
26; 38;
33; 38;
43; 38;
45; 38;
47; 38;
52; 38;
55; 38;
59; 38;
68; 38;
74; 38;
77; 38;
78; 38;
79; 38;
84; 38;
86; 38;
87; 38;
90; 38;
91; 38;
96; 38;
98; 38;
101; 38;
105; 38;
111; 38;
120; 38;
133; 38;
138; 38;
140; 38;
141; 38;
143; 38;
148; 38;
152; 38;
153; 38;
154; 38;
156; 38;
157; 38;
165; 38;
167; 38;
170; 38;
172; 38;
179; 38;
182; 38;
191; 38;
199; 38;
206; 38;
208; 38;
209; 38;
220; 38;
226; 38;
229; 38;
230; 38;
232; 38;
240; 38;
243; 38;
250; 38;
252; 38;
258; 38;
263; 38;
264; 38;
270; 38;
276; 38;
280; 38;
286; 38;
288; 38;
294; 38;
296; 38;
297; 38;
299; 38;
303; 38;
305; 38;
313; 38;
314; 38;
318; 38;
319; 38;
320; 38;
323; 38;
325; 38;
326; 38;
327; 38;
331; 38;
333; 38;
335; 38;
341; 38;
352; 38;
354; 34;
366; 34;
368; 34;
370; 34;
379; 34;
0; 34;
5; 34;
10; 34;
12; 34;
16; 34;
18; 34;
26; 34;
33; 34;
43; 34;
45; 34;
47; 34;
52; 34;
55; 34;
59; 34;
68; 34;
74; 34;
77; 34;
78; 34;
79; 34;
84; 34;
86; 34;
87; 34;
90; 34;
91; 34;
96; 34;
98; 34;
101; 34;
105; 34;
111; 34;
120; 34;
133; 34;
138; 34;
140; 34;
141; 34;
143; 34;
148; 34;
152; 34;
153; 34;
154; 34;
156; 34;
157; 34;
165; 34;
167; 34;
170; 34;
172; 34;
179; 34;
182; 34;
191; 34;
199; 34;
206; 34;
208; 34;
209; 34;
220; 34;
226; 34;
229; 34;
230; 34;
232; 34;
240; 34;
243; 34;
250; 34;
252; 34;
258; 34;
263; 34;
264; 34;
270; 34;
276; 34;
280; 34;
286; 34;
288; 34;
294; 34;
296; 34;
297; 34;
299; 34;
303; 34;
